"rating","price","rq","ju","vo","wa","kr","education","gender","income","age"
15,35.6105,0,0,1,0,0,1,1,1,20
18,34.8837,0,0,0,1,0,1,1,0,30
19,49.4186,1,0,0,0,0,1,0,0,29
20,21.8023,0,0,1,0,0,1,1,1,24
2,50.8721,0,0,0,0,1,0,1,1,39
16,49.4186,1,0,0,0,0,1,0,1,58
11,35.6105,0,0,0,0,1,0,1,0,57
20,20.3488,1,0,0,0,0,1,1,1,17
6,49.4186,0,0,1,0,0,1,1,1,31
5,50.8721,0,1,0,0,0,1,1,1,29
10,35.6105,1,0,0,0,0,1,0,0,16
14,34.8837,0,0,0,1,0,0,1,0,28
2,35.6105,1,0,0,0,0,1,0,1,52
15,35.6105,0,0,0,0,1,0,0,0,25
16,20.3488,0,0,0,0,1,1,1,1,53
20,21.0756,0,1,0,0,0,1,1,1,34
11,49.4186,0,0,1,0,0,0,1,0,28
1,35.6105,0,0,0,0,1,1,1,0,54
5,20.3488,0,0,0,0,1,1,0,0,23
20,20.3488,1,0,0,0,0,0,1,0,67
8,50.8721,0,0,0,0,1,1,1,0,22
18,36.3372,0,1,0,0,0,0,1,0,82
11,35.6105,0,0,1,0,0,1,1,0,36
4,35.6105,0,0,0,0,1,0,0,0,60
20,50.8721,0,0,0,0,1,0,1,0,62
10,35.6105,0,0,1,0,0,0,1,1,39
20,50.8721,0,0,1,0,0,1,0,0,18
20,20.3488,1,0,0,0,0,1,0,0,16
20,21.0756,0,0,0,1,0,1,1,1,31
18,50.8721,1,0,0,0,0,1,0,1,67
20,20.3488,0,0,1,0,0,1,1,0,33
3,35.6105,1,0,0,0,0,0,1,0,70
11,35.6105,0,0,1,0,0,0,0,1,21
2,50.8721,0,0,0,1,0,1,1,1,53
14,35.6105,0,0,1,0,0,1,1,1,31
1,49.4186,0,1,0,0,0,1,1,0,55
20,21.0756,0,0,0,1,0,1,0,0,23
5,21.0756,0,1,0,0,0,1,1,0,34
18,36.3372,0,0,0,1,0,1,0,1,24
10,35.6105,1,0,0,0,0,1,1,1,20
20,20.3488,1,0,0,0,0,1,1,1,28
7,20.3488,0,0,0,0,1,1,1,1,25
17,20.3488,0,0,0,0,1,0,1,1,58
7,49.4186,0,0,0,1,0,1,0,1,59
15,35.6105,0,0,0,0,1,0,0,1,38
6,50.8721,0,1,0,0,0,1,1,0,36
15,35.6105,0,0,1,0,0,1,1,1,35
8,50.8721,0,0,0,0,1,0,1,0,56
20,21.0756,0,1,0,0,0,1,1,1,24
20,20.3488,1,0,0,0,0,0,1,0,57
13,50.8721,0,1,0,0,0,1,0,0,22
15,35.6105,0,0,0,0,1,0,1,0,18
7,21.0756,0,1,0,0,0,1,1,0,30
4,50.8721,0,0,0,0,1,1,1,1,31
10,36.3372,0,0,0,1,0,1,0,1,27
5,49.4186,0,0,1,0,0,1,1,1,58
12,50.8721,0,0,0,0,1,1,1,0,24
20,21.8023,1,0,0,0,0,1,0,1,40
1,50.8721,0,0,0,1,0,1,1,1,20
12,34.8837,0,0,0,1,0,1,1,1,21
18,35.6105,0,0,0,0,1,1,0,0,34
11,34.8837,0,0,0,1,0,1,1,1,33
2,49.4186,0,1,0,0,0,1,1,1,24
20,21.0756,0,1,0,0,0,0,0,1,52
19,21.8023,0,0,1,0,0,1,0,0,21
10,50.8721,0,1,0,0,0,0,0,0,35
18,21.0756,0,1,0,0,0,1,0,1,50
17,21.8023,0,0,1,0,0,1,0,1,30
16,21.0756,0,0,0,1,0,1,1,0,24
1,50.8721,1,0,0,0,0,1,0,1,50
3,50.8721,0,0,1,0,0,0,1,1,61
10,35.6105,1,0,0,0,0,1,0,0,23
12,34.8837,0,1,0,0,0,1,1,1,27
13,35.6105,1,0,0,0,0,1,0,0,54
15,50.8721,1,0,0,0,0,1,0,1,30
20,21.8023,0,0,1,0,0,0,1,0,16
4,49.4186,1,0,0,0,0,1,1,0,33
8,21.0756,0,1,0,0,0,1,0,0,43
2,36.3372,0,1,0,0,0,1,0,1,32
15,21.0756,0,1,0,0,0,0,0,0,17
15,50.8721,0,0,0,0,1,1,0,0,34
17,36.3372,0,0,0,1,0,0,1,1,61
1,50.8721,0,0,0,1,0,1,0,0,28
16,21.0756,0,1,0,0,0,1,0,0,23
20,20.3488,0,0,1,0,0,0,0,1,21
1,49.4186,0,0,0,1,0,1,0,0,25
19,35.6105,1,0,0,0,0,1,1,0,66
14,34.8837,0,1,0,0,0,0,1,1,61
20,21.8023,1,0,0,0,0,1,1,0,25
20,21.0756,0,0,0,1,0,1,1,0,55
20,35.6105,0,0,0,0,1,1,1,1,59
16,21.0756,0,0,0,1,0,0,0,1,24
15,50.8721,0,0,0,1,0,1,0,0,26
12,50.8721,0,0,1,0,0,1,0,1,58
16,35.6105,0,0,0,0,1,1,0,1,21
17,35.6105,1,0,0,0,0,1,1,1,69
10,36.3372,0,1,0,0,0,0,1,1,62
11,21.0756,0,1,0,0,0,0,0,1,58
14,21.0756,0,1,0,0,0,1,0,0,16
20,21.8023,0,0,1,0,0,1,1,1,34
12,35.6105,1,0,0,0,0,1,1,1,36
1,35.6105,0,0,0,0,1,1,1,1,28
1,50.8721,0,0,0,1,0,1,1,0,24
5,50.8721,0,0,0,0,1,1,1,0,20
15,20.3488,0,0,0,0,1,0,0,1,35
9,34.8837,0,0,0,1,0,1,0,0,23
15,21.8023,0,0,1,0,0,0,0,1,42
10,20.3488,0,0,0,0,1,1,1,1,17
5,21.0756,0,0,0,1,0,1,0,1,40
2,36.3372,0,1,0,0,0,1,0,1,52
7,35.6105,0,0,0,0,1,1,1,0,25
18,50.8721,1,0,0,0,0,1,0,0,29
5,34.8837,0,1,0,0,0,0,0,0,47
20,20.3488,0,0,1,0,0,1,1,0,32
20,35.6105,0,0,1,0,0,1,1,1,59
5,50.8721,0,1,0,0,0,0,1,0,28
1,21.0756,0,1,0,0,0,1,1,0,54
14,35.6105,1,0,0,0,0,1,1,1,41
11,35.6105,0,0,0,0,1,1,0,0,24
14,36.3372,0,0,0,1,0,0,1,0,35
15,35.6105,1,0,0,0,0,1,1,1,32
4,50.8721,1,0,0,0,0,1,0,1,31
14,50.8721,0,1,0,0,0,1,0,1,16
6,36.3372,0,1,0,0,0,1,0,0,43
5,35.6105,0,0,1,0,0,1,1,1,38
4,36.3372,0,1,0,0,0,1,1,0,26
18,49.4186,1,0,0,0,0,0,1,0,39
1,36.3372,0,0,0,1,0,0,1,0,26
7,50.8721,0,0,1,0,0,1,1,0,20
20,35.6105,1,0,0,0,0,0,0,1,35
20,50.8721,1,0,0,0,0,1,1,0,34
15,49.4186,0,0,1,0,0,0,1,1,67
16,49.4186,0,0,0,1,0,1,0,1,30
20,20.3488,0,0,0,0,1,1,1,0,34
11,20.3488,0,0,0,0,1,0,0,1,16
19,35.6105,0,0,1,0,0,1,1,0,30
1,35.6105,0,0,0,0,1,1,0,1,52
20,21.8023,0,0,1,0,0,1,0,0,33
9,20.3488,0,0,0,0,1,0,1,0,34
1,50.8721,0,0,0,0,1,1,1,0,33
10,21.0756,0,0,0,1,0,0,1,1,39
15,20.3488,0,0,0,0,1,0,1,0,35
20,35.6105,1,0,0,0,0,1,1,0,20
20,20.3488,0,0,0,0,1,0,0,1,46
5,49.4186,0,0,1,0,0,0,1,1,62
20,21.0756,0,1,0,0,0,0,1,1,58
9,49.4186,1,0,0,0,0,0,0,0,35
8,50.8721,1,0,0,0,0,1,0,0,23
20,21.0756,0,0,0,1,0,1,0,1,59
19,35.6105,0,0,1,0,0,1,1,1,19
3,50.8721,0,0,0,1,0,1,1,1,31
15,21.0756,0,1,0,0,0,0,0,1,47
10,36.3372,0,1,0,0,0,1,0,0,49
13,36.3372,0,1,0,0,0,0,0,0,17
20,35.6105,1,0,0,0,0,0,0,0,79
4,36.3372,0,1,0,0,0,1,1,1,18
16,35.6105,0,0,1,0,0,1,1,1,28
20,21.8023,0,0,1,0,0,0,1,0,67
19,21.0756,0,0,0,1,0,1,0,0,20
19,21.8023,0,0,1,0,0,0,0,0,17
15,21.0756,0,0,0,1,0,1,1,1,80
15,21.8023,0,0,1,0,0,0,1,1,58
13,35.6105,1,0,0,0,0,1,1,0,24
4,50.8721,1,0,0,0,0,1,1,1,31
19,21.0756,0,0,0,1,0,1,1,0,19
18,35.6105,0,0,1,0,0,0,0,0,33
20,20.3488,1,0,0,0,0,0,1,0,35
20,20.3488,1,0,0,0,0,1,1,0,53
20,35.6105,0,0,0,0,1,1,1,0,66
20,20.3488,1,0,0,0,0,1,1,0,19
19,50.8721,0,0,0,1,0,0,1,0,35
10,21.0756,0,0,0,1,0,0,1,0,47
18,21.0756,0,1,0,0,0,1,1,0,21
2,50.8721,0,0,0,0,1,1,0,1,30
2,50.8721,0,1,0,0,0,1,1,0,32
12,35.6105,0,0,0,0,1,1,1,0,18
13,35.6105,0,0,0,0,1,1,0,0,21
1,50.8721,0,0,0,1,0,1,1,1,58
20,20.3488,0,0,0,0,1,1,0,1,59
18,21.0756,0,0,0,1,0,0,0,1,35
5,36.3372,0,1,0,0,0,1,0,1,62
20,20.3488,1,0,0,0,0,1,0,1,50
4,49.4186,0,0,1,0,0,1,0,1,50
1,35.6105,0,0,0,0,1,1,0,0,16
12,35.6105,0,0,0,0,1,1,1,1,18
6,50.8721,0,0,0,0,1,1,1,1,74
20,20.3488,1,0,0,0,0,1,1,0,26
20,35.6105,1,0,0,0,0,1,0,1,39
20,21.0756,0,1,0,0,0,1,1,1,27
1,35.6105,1,0,0,0,0,0,1,0,21
15,21.0756,0,0,0,1,0,1,1,0,34
12,34.8837,0,0,0,1,0,0,0,0,17
20,21.8023,0,0,1,0,0,1,0,1,21
20,21.0756,0,0,0,1,0,1,1,1,21
2,49.4186,0,1,0,0,0,1,1,1,20
12,49.4186,0,1,0,0,0,1,1,0,19
11,36.3372,0,0,0,1,0,1,1,0,36
19,49.4186,0,0,1,0,0,0,1,0,57
16,21.0756,0,1,0,0,0,1,0,0,33
13,35.6105,0,0,1,0,0,1,0,0,54
14,21.0756,0,1,0,0,0,1,0,0,24
20,21.8023,0,0,1,0,0,1,1,1,36
10,50.8721,0,0,1,0,0,1,1,1,27
5,50.8721,1,0,0,0,0,1,1,0,29
20,35.6105,1,0,0,0,0,1,0,0,29
14,35.6105,0,0,0,0,1,1,1,1,74
20,21.8023,0,0,1,0,0,1,1,1,18
4,21.0756,0,1,0,0,0,1,0,1,30
4,49.4186,0,0,1,0,0,1,0,1,67
20,21.0756,0,0,0,1,0,0,1,0,62
5,49.4186,0,0,0,1,0,0,0,0,25
1,49.4186,0,0,0,1,0,1,0,0,20
14,20.3488,0,0,0,0,1,1,0,1,16
18,35.6105,1,0,0,0,0,1,0,0,20
12,35.6105,0,0,0,0,1,1,0,1,46
14,34.8837,0,1,0,0,0,1,0,0,73
11,35.6105,0,0,1,0,0,1,1,1,58
9,35.6105,0,0,1,0,0,0,0,0,41
12,21.0756,0,0,0,1,0,0,1,0,38
1,21.8023,1,0,0,0,0,1,0,1,30
12,20.3488,0,0,0,0,1,0,0,0,50
5,34.8837,0,0,0,1,0,1,1,1,24
12,35.6105,0,0,0,0,1,0,1,0,67
12,35.6105,1,0,0,0,0,0,0,1,42
10,34.8837,0,0,0,1,0,1,0,0,49
10,50.8721,0,0,0,0,1,1,0,1,62
8,50.8721,0,0,0,1,0,1,1,1,18
9,20.3488,0,0,0,0,1,1,1,1,41
20,21.0756,0,0,0,1,0,1,1,0,33
14,50.8721,0,0,1,0,0,1,1,0,20
18,21.0756,0,1,0,0,0,1,1,1,45
20,20.3488,1,0,0,0,0,1,1,1,28
20,35.6105,0,0,1,0,0,0,1,0,57
6,50.8721,0,0,0,1,0,1,1,0,21
12,35.6105,1,0,0,0,0,0,1,0,49
5,36.3372,0,1,0,0,0,1,1,1,42
18,50.8721,1,0,0,0,0,1,1,0,30
17,50.8721,1,0,0,0,0,1,0,1,48
15,49.4186,0,1,0,0,0,1,0,0,26
2,50.8721,0,0,0,0,1,1,0,1,47
14,21.0756,0,1,0,0,0,1,1,0,24
1,50.8721,1,0,0,0,0,1,1,1,55
10,21.0756,0,1,0,0,0,1,0,0,34
20,21.8023,1,0,0,0,0,0,1,0,62
4,36.3372,0,0,0,1,0,0,0,0,27
3,21.0756,0,1,0,0,0,1,0,1,30
1,50.8721,0,0,0,1,0,1,1,0,54
1,49.4186,1,0,0,0,0,1,0,1,30
8,49.4186,0,0,1,0,0,1,1,0,21
1,34.8837,0,1,0,0,0,1,0,0,18
20,50.8721,0,0,0,1,0,1,1,0,33
16,35.6105,0,0,0,0,1,0,0,0,56
14,34.8837,0,1,0,0,0,0,1,1,61
20,21.8023,0,0,1,0,0,0,1,0,47
10,49.4186,0,0,1,0,0,0,0,0,65
10,34.8837,0,0,0,1,0,0,0,1,24
1,50.8721,1,0,0,0,0,0,0,0,17
16,50.8721,0,0,0,1,0,1,1,1,28
19,21.0756,0,0,0,1,0,1,0,1,31
20,35.6105,1,0,0,0,0,1,1,0,26
20,49.4186,0,1,0,0,0,1,1,0,33
20,20.3488,0,0,1,0,0,1,1,0,26
15,35.6105,1,0,0,0,0,0,1,0,81
19,35.6105,0,0,1,0,0,0,0,0,25
20,21.0756,0,1,0,0,0,1,0,1,28
18,20.3488,0,0,0,0,1,1,0,0,22
20,21.0756,0,0,0,1,0,1,1,0,26
1,20.3488,0,0,0,0,1,1,1,0,76
1,49.4186,0,1,0,0,0,0,0,0,17
20,36.3372,0,0,0,1,0,0,0,0,76
17,36.3372,0,1,0,0,0,0,1,0,21
20,49.4186,1,0,0,0,0,1,0,1,40
10,50.8721,0,0,1,0,0,1,0,0,34
18,21.8023,0,0,1,0,0,0,1,0,46
18,35.6105,0,0,1,0,0,0,1,0,28
16,35.6105,0,0,0,0,1,1,0,1,16
17,50.8721,1,0,0,0,0,1,1,1,20
3,21.0756,0,0,0,1,0,1,0,0,29
1,49.4186,0,0,0,1,0,1,1,0,24
16,35.6105,1,0,0,0,0,1,1,1,18
18,35.6105,0,0,1,0,0,1,0,0,29
1,35.6105,0,0,0,0,1,0,1,0,21
15,21.0756,0,1,0,0,0,1,1,0,20
1,34.8837,0,0,0,1,0,1,1,1,50
19,20.3488,1,0,0,0,0,1,1,1,50
3,36.3372,0,1,0,0,0,0,1,0,46
8,35.6105,1,0,0,0,0,0,0,1,37
18,20.3488,0,0,0,0,1,1,0,0,20
4,20.3488,0,0,0,0,1,1,0,1,30
3,50.8721,1,0,0,0,0,1,1,0,25
1,50.8721,0,0,0,0,1,0,0,0,41
5,49.4186,0,0,0,1,0,0,0,1,58
9,36.3372,0,1,0,0,0,0,0,0,41
19,20.3488,1,0,0,0,0,1,0,1,31
14,34.8837,0,1,0,0,0,0,1,0,35
6,49.4186,0,1,0,0,0,0,1,0,57
1,36.3372,0,1,0,0,0,1,1,1,32
18,35.6105,0,0,1,0,0,0,0,0,56
13,35.6105,0,0,0,0,1,0,1,1,62
5,49.4186,0,0,0,1,0,1,0,1,40
1,49.4186,0,0,0,1,0,0,0,0,27
12,50.8721,1,0,0,0,0,1,1,1,74
1,49.4186,0,1,0,0,0,0,1,0,60
20,20.3488,0,0,0,0,1,1,1,1,29
19,20.3488,0,0,0,0,1,1,1,0,24
1,50.8721,0,0,1,0,0,1,1,0,26
18,49.4186,0,1,0,0,0,0,1,1,45
18,21.0756,0,1,0,0,0,0,0,0,56
18,21.0756,0,1,0,0,0,0,0,0,17
1,49.4186,0,0,0,1,0,1,1,0,33
1,50.8721,0,0,1,0,0,1,1,1,38
1,35.6105,0,0,0,0,1,0,1,0,28
18,35.6105,0,0,1,0,0,1,1,0,49
1,50.8721,0,0,0,0,1,1,1,1,58
10,35.6105,0,0,1,0,0,1,0,1,45
20,21.8023,1,0,0,0,0,0,1,0,70
8,50.8721,0,0,1,0,0,1,1,1,31
20,50.8721,1,0,0,0,0,0,1,0,35
5,50.8721,0,0,0,0,1,1,1,1,29
20,21.8023,1,0,0,0,0,1,0,0,18
1,50.8721,0,0,0,1,0,0,0,0,65
9,21.0756,0,1,0,0,0,1,0,0,21
20,21.8023,1,0,0,0,0,0,0,1,21
17,21.0756,0,1,0,0,0,0,0,0,35
8,49.4186,1,0,0,0,0,1,0,1,59
20,21.8023,0,0,1,0,0,1,1,1,43
10,50.8721,0,0,0,1,0,1,1,1,18
15,35.6105,0,0,1,0,0,1,0,1,35
18,49.4186,0,1,0,0,0,0,1,0,38
7,50.8721,0,0,0,0,1,1,1,1,34
1,50.8721,0,0,0,0,1,1,1,1,36
8,49.4186,0,0,1,0,0,0,1,0,56
3,21.0756,0,0,0,1,0,0,0,1,38
17,35.6105,1,0,0,0,0,1,1,0,22
10,50.8721,0,1,0,0,0,1,0,1,24
1,49.4186,0,1,0,0,0,1,0,1,30
16,20.3488,0,0,0,0,1,1,0,0,23
19,21.0756,0,0,0,1,0,1,0,1,45
17,21.0756,0,0,0,1,0,1,1,1,18
19,20.3488,0,0,0,0,1,1,0,0,16
15,35.6105,0,0,1,0,0,0,1,0,56
19,21.8023,0,0,1,0,0,1,0,1,50
5,49.4186,0,1,0,0,0,1,1,0,34
13,50.8721,0,1,0,0,0,1,1,0,20
20,20.3488,0,0,0,0,1,1,1,0,20
11,20.3488,0,0,0,0,1,1,0,0,29
11,35.6105,1,0,0,0,0,1,1,0,33
7,49.4186,1,0,0,0,0,1,1,0,36
9,21.0756,0,1,0,0,0,1,1,1,80
3,49.4186,0,1,0,0,0,1,0,1,21
19,20.3488,0,0,0,0,1,1,0,1,45
1,49.4186,0,1,0,0,0,1,0,0,28
1,35.6105,0,0,0,0,1,1,1,1,55
20,20.3488,1,0,0,0,0,0,0,1,38
1,50.8721,0,0,0,1,0,0,0,1,52
5,35.6105,0,0,0,0,1,1,0,1,24
9,50.8721,1,0,0,0,0,1,1,1,34
15,35.6105,0,0,1,0,0,1,0,1,24
16,34.8837,0,1,0,0,0,1,0,0,34
10,35.6105,0,0,0,0,1,0,1,1,39
1,49.4186,0,0,1,0,0,0,1,0,49
20,20.3488,0,0,0,0,1,0,1,0,46
11,34.8837,0,0,0,1,0,0,1,1,28
18,20.3488,0,0,0,0,1,0,0,0,35
14,36.3372,0,0,0,1,0,1,1,1,29
20,20.3488,1,0,0,0,0,0,0,0,32
10,21.0756,0,1,0,0,0,0,1,1,17
1,49.4186,0,1,0,0,0,1,0,1,50
5,34.8837,0,0,0,1,0,1,0,1,30
20,20.3488,1,0,0,0,0,0,0,0,17
20,21.0756,0,0,0,1,0,1,1,1,32
1,50.8721,0,0,0,0,1,0,1,0,81
20,21.8023,1,0,0,0,0,1,1,1,76
4,36.3372,0,1,0,0,0,0,1,0,78
20,20.3488,1,0,0,0,0,1,1,1,69
5,49.4186,1,0,0,0,0,1,1,1,29
12,50.8721,1,0,0,0,0,1,0,0,21
20,21.0756,0,0,0,1,0,1,1,1,50
20,20.3488,0,0,0,0,1,1,0,1,70
20,21.8023,0,0,1,0,0,1,1,1,33
14,50.8721,0,0,0,0,1,1,1,1,59
5,50.8721,1,0,0,0,0,1,0,0,24
17,20.3488,1,0,0,0,0,1,1,0,24
2,50.8721,0,1,0,0,0,0,0,1,21
20,20.3488,1,0,0,0,0,1,1,0,17
1,50.8721,0,0,0,0,1,0,0,1,42
11,21.0756,0,1,0,0,0,0,1,1,39
20,35.6105,1,0,0,0,0,1,1,1,27
3,35.6105,0,0,1,0,0,1,1,0,18
7,34.8837,0,0,0,1,0,1,1,1,45
17,20.3488,0,0,0,0,1,1,1,1,50
20,21.0756,0,0,0,1,0,1,1,0,66
1,50.8721,0,0,0,0,1,1,0,0,28
18,21.0756,0,1,0,0,0,0,1,1,61
1,50.8721,0,0,0,1,0,1,1,1,19
20,49.4186,0,0,1,0,0,1,1,1,33
18,21.0756,0,1,0,0,0,0,0,1,23
1,36.3372,0,1,0,0,0,1,1,0,30
14,49.4186,1,0,0,0,0,1,1,0,18
9,50.8721,0,0,0,0,1,1,1,1,18
20,36.3372,0,1,0,0,0,1,1,0,33
20,21.0756,0,1,0,0,0,1,1,1,41
20,49.4186,1,0,0,0,0,1,0,1,59
1,50.8721,0,0,0,1,0,0,1,0,47
6,50.8721,1,0,0,0,0,0,0,0,17
10,21.8023,0,0,1,0,0,1,0,0,49
4,49.4186,0,1,0,0,0,1,1,0,26
20,34.8837,0,0,0,1,0,0,0,0,60
18,20.3488,0,0,0,0,1,1,0,1,46
15,35.6105,0,0,0,0,1,0,1,0,16
7,50.8721,1,0,0,0,0,1,1,0,21
20,50.8721,0,0,0,0,1,1,0,1,70
1,36.3372,0,1,0,0,0,1,1,1,36
4,50.8721,1,0,0,0,0,1,1,1,24
15,34.8837,0,0,0,1,0,0,0,0,56
20,50.8721,0,1,0,0,0,1,0,1,59
19,36.3372,0,1,0,0,0,1,1,0,66
12,50.8721,0,0,0,1,0,0,1,0,67
5,21.0756,0,0,0,1,0,1,0,0,16
4,50.8721,0,0,0,1,0,1,1,1,50
2,20.3488,0,0,0,0,1,0,1,0,60
20,35.6105,1,0,0,0,0,0,1,0,26
18,50.8721,0,0,0,1,0,1,0,0,16
10,36.3372,0,1,0,0,0,0,0,1,42
15,49.4186,1,0,0,0,0,0,0,1,58
20,20.3488,1,0,0,0,0,0,1,1,45
15,36.3372,0,1,0,0,0,0,1,1,39
1,50.8721,0,0,0,0,1,1,1,1,45
12,50.8721,0,0,0,0,1,0,1,0,67
10,35.6105,0,0,0,0,1,1,0,0,18
15,49.4186,0,0,1,0,0,0,0,0,32
10,35.6105,1,0,0,0,0,1,0,1,16
1,35.6105,0,0,0,0,1,1,1,1,34
13,35.6105,1,0,0,0,0,1,0,0,16
10,20.3488,1,0,0,0,0,0,1,0,47
6,49.4186,0,1,0,0,0,1,1,1,80
18,35.6105,0,0,1,0,0,1,0,0,21
1,50.8721,1,0,0,0,0,0,1,0,81
17,49.4186,0,1,0,0,0,0,1,0,35
20,35.6105,1,0,0,0,0,1,0,0,26
1,49.4186,0,1,0,0,0,1,1,1,32
10,21.0756,0,1,0,0,0,1,1,1,28
20,21.0756,0,0,0,1,0,0,1,0,60
20,21.0756,0,0,0,1,0,0,0,0,76
13,36.3372,0,0,0,1,0,1,1,1,31
1,49.4186,0,1,0,0,0,1,0,0,43
1,49.4186,0,1,0,0,0,1,1,1,20
17,20.3488,1,0,0,0,0,1,0,0,23
8,21.0756,0,0,0,1,0,0,1,1,17
8,50.8721,1,0,0,0,0,0,1,0,32
20,21.8023,0,0,1,0,0,1,1,0,30
20,20.3488,0,0,0,0,1,0,1,0,31
20,21.0756,0,0,0,1,0,1,1,0,26
13,34.8837,0,0,0,1,0,1,0,1,65
12,49.4186,0,0,1,0,0,1,1,0,26
1,50.8721,0,0,0,0,1,0,1,0,49
10,21.0756,0,1,0,0,0,1,1,1,31
1,49.4186,0,0,0,1,0,0,1,1,61
15,34.8837,0,0,0,1,0,0,0,0,17
17,49.4186,0,0,1,0,0,0,1,1,17
5,50.8721,1,0,0,0,0,1,0,1,35
20,21.8023,0,0,1,0,0,1,0,0,21
9,49.4186,0,0,0,1,0,1,0,1,58
14,35.6105,0,0,1,0,0,1,0,0,23
19,34.8837,0,0,0,1,0,0,1,0,35
14,49.4186,0,1,0,0,0,0,1,1,17
20,21.8023,0,0,1,0,0,0,1,1,48
1,21.0756,0,1,0,0,0,1,0,0,29
20,21.8023,0,0,1,0,0,1,0,0,23
18,50.8721,1,0,0,0,0,0,0,0,50
15,35.6105,0,0,0,0,1,1,1,0,19
11,35.6105,0,0,0,0,1,0,1,0,60
1,35.6105,0,0,0,0,1,0,0,0,40
14,34.8837,0,0,0,1,0,0,1,0,72
4,35.6105,0,0,0,0,1,0,0,0,17
19,20.3488,1,0,0,0,0,1,1,0,21
7,50.8721,0,1,0,0,0,0,1,0,18
8,35.6105,0,0,0,0,1,0,0,1,21
20,35.6105,1,0,0,0,0,1,1,0,33
8,50.8721,0,0,0,0,1,1,1,1,76
4,34.8837,0,0,0,1,0,1,0,1,31
20,34.8837,0,1,0,0,0,1,0,1,24
1,49.4186,0,1,0,0,0,1,1,0,30
10,35.6105,0,0,0,0,1,0,0,1,23
11,35.6105,0,0,1,0,0,1,1,1,18
4,35.6105,0,0,0,0,1,0,0,0,50
16,20.3488,0,0,0,0,1,0,1,0,75
1,36.3372,0,1,0,0,0,1,1,0,54
20,20.3488,0,0,0,0,1,1,1,0,24
1,49.4186,0,0,1,0,0,0,1,1,39
20,21.8023,1,0,0,0,0,0,1,0,31
18,21.0756,0,0,0,1,0,1,0,0,22
2,21.0756,0,0,0,1,0,1,1,1,27
16,35.6105,0,0,1,0,0,1,0,1,21
20,20.3488,0,0,1,0,0,1,0,1,47
20,20.3488,1,0,0,0,0,1,0,1,65
16,35.6105,0,0,0,0,1,1,0,1,48
20,35.6105,0,0,0,0,1,1,1,0,33
2,35.6105,0,0,0,0,1,1,1,0,18
1,49.4186,0,0,1,0,0,1,1,0,55
10,50.8721,0,0,0,0,1,1,1,0,30
10,49.4186,0,0,0,1,0,1,0,1,24
